Time,Height,Velocity,Thrust,Target_Height
2.3800000000000017,2.4647015708477658,-0.24286336334526265,25.0,2.5
2.4000000000000017,2.460331726986169,-0.2184921930798386,19.814975819386376,2.5
2.4200000000000017,2.4576007217532307,-0.1365502616469278,25.0,2.5
2.4400000000000017,2.451475230837516,-0.30627454578574165,2.3623318882597175,2.5
2.4600000000000017,2.446991504628883,-0.22418631043165432,25.0,2.5
2.4800000000000018,2.4441468068528196,-0.14223488880315716,25.0,2.5
2.5000000000000018,2.439688208246785,-0.2229299303017404,10.374111031807033,2.5
2.520000000000002,2.4368685961939827,-0.1409806026401264,25.0,2.5
2.540000000000002,2.433215882670393,-0.1826356761794989,13.887896291060457,2.5
2.560000000000002,2.431200812558231,-0.10075350560808866,25.0,2.5
2.580000000000002,2.4272382362512572,-0.1981288153486785,8.879109097505705,2.5
2.600000000000002,2.424913819793684,-0.11622082287865293,25.0,2.5
2.620000000000002,2.4220555206922585,-0.14291495507128907,15.23809497923095,2.5
2.640000000000002,2.420833540978224,-0.061098985701725825,25.0,2.5
2.660000000000002,2.4171347092282387,-0.18494158749925488,6.503000990367127,2.5
2.680000000000002,2.4150735977533926,-0.1030555737423117,25.0,2.5
2.700000000000002,2.413063485356902,-0.10050561982454102,17.872037516538015,2.5
2.720000000000002,2.4126882787032944,-0.018760332680389027,25.0,2.5
2.740000000000002,2.4089498359892056,-0.18692213570444216,2.520623677933159,2.5
2.760000000000002,2.406849179568529,-0.10503282103382366,25.0,2.5
2.780000000000002,2.4058802118805493,-0.04844838439899541,22.73484437397947,2.5
2.800000000000002,2.4065444146942716,0.03321014068611402,25.0,2.5
2.820000000000002,2.403283510503304,-0.16304520954836282,0.0,2.5
2.840000000000002,2.401659596708211,-0.08119568975467112,25.0,2.5
2.860000000000002,2.4007776420342086,-0.044097733700102205,20.984636691448003,2.5
2.880000000000002,2.4015287128402187,0.03755354030050905,25.0,2.5
2.900000000000002,2.3983545318615525,-0.15870904893332513,0.0,2.5
2.920000000000002,2.3968171967400727,-0.07686675607399182,25.0,2.5
2.940000000000002,2.3964583791305207,-0.017940880477602193,22.94979879026397,2.5
2.960000000000002,2.3977317151058735,0.06366679876763823,25.0,2.5
2.980000000000002,2.3950789288546006,-0.13263931256364117,0.0,2.5
3.000000000000002,2.394062119469302,-0.050840469264924,25.0,2.5
3.0200000000000022,2.393474604428955,-0.029375752017339586,19.58219848189286,2.5
3.0400000000000023,2.394519624135898,0.052250985347133745,25.0,2.5
3.0600000000000023,2.391638902143329,-0.14403609962844482,0.0,2.5
3.0800000000000023,2.3903945369096364,-0.06221826168461966,25.0,2.5
3.1000000000000023,2.3905843624919862,0.009491279117499363,24.102525932938022,2.5
3.1200000000000023,2.3912679871438614,0.034181232593755786,19.881519504730704,2.5
3.1400000000000023,2.3935820279768723,0.11570204165054396,25.0,2.5
3.1600000000000024,2.3919682120751613,-0.0806907950855403,0.0,2.5
3.1800000000000024,2.3919886414221754,0.0010214673507133593,25.0,2.5
3.2000000000000024,2.3905934302982645,-0.06976055619555105,11.287771100938812,2.5
3.2200000000000024,2.390832100081782,0.011933489175885978,25.0,2.5
3.2400000000000024,2.3893534819387585,-0.0739309071511668,9.931994353941633,2.5
3.2600000000000025,2.3895088837148624,0.007770088805196224,25.0,2.5
3.2800000000000025,2.3883274245490993,-0.05907295828815143,11.643291274919491,2.5
3.3000000000000025,2.3887794900375012,0.022603274420106595,25.0,2.5
3.3200000000000025,2.387370366680537,-0.07045616784821557,9.286040687014022,2.5
3.3400000000000025,2.387595147418056,0.011239036875975897,25.0,2.5
3.3600000000000025,2.386642085703911,-0.04765308570726636,12.359394823039594,2.5
3.3800000000000026,2.387322167981511,0.03400411388002351,25.0,2.5
3.4000000000000026,2.3858998627904975,-0.07111525955069095,8.202357008317705,2.5
3.4200000000000026,2.386111483663691,0.010581043659671302,25.0,2.5
3.4400000000000026,2.3854400591367213,-0.033571226348488345,13.685882855814583,2.5
3.4600000000000026,2.3864013092061853,0.048062503473203566,25.0,2.5
3.4800000000000026,2.3848431602700284,-0.07790744680784914,6.327913850226238,2.5
3.5000000000000027,2.384919163804321,0.003800176714608375,25.0,2.5
3.5200000000000027,2.384642596043193,-0.013828388056399982,16.07199919711644,2.5
3.5400000000000027,2.385998044783889,0.06777243703480512,25.0,2.5
3.5600000000000027,2.384056592359458,-0.09707262122154911,2.8321106224833414,2.5
3.5800000000000027,2.3837499312446235,-0.015333055741735435,25.0,2.5
3.6000000000000028,2.3840646879085847,0.015737833198067118,20.45208004622097,2.5
3.6200000000000028,2.3860104755336615,0.09728938125384809,25.0,2.5
3.640000000000003,2.3840290201793635,-0.09907276771490833,0.0,2.5
3.660000000000003,2.3836824228062112,-0.017329868657605732,25.0,2.5
3.680000000000003,2.3840528171555952,0.01851971746919632,20.881863271113545,2.5
3.700000000000003,2.3860541497366192,0.1000666290511921,25.0,2.5
3.720000000000003,2.3841281467633415,-0.09630014866389325,0.0,2.5
3.740000000000003,2.3838369093505745,-0.014561870638342328,25.0,2.5
3.760000000000003,2.3841230676804708,0.014307916494806935,20.254096561387684,2.5
3.780000000000003,2.3860403046353724,0.09586184774509335,25.0,2.5
3.800000000000003,2.3840303461953494,-0.10049792200114852,0.0,2.5
